what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1555084462342
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1555084462365
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1555084462403
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1555084462414
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1555084462491
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1555084462510
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1555084462517
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1555084462610
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1555084462617
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1555084819454
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555084822242
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555084972809
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555084973395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555085833471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555085834334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555085938432
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555085941024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555086355890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555086356551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555087209257
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555087211760
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555090343233
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555090343751
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555090347920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555090350204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555090350215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555090350268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555091557459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555091557882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555091704929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555091705481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555091880844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555091882586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555091959663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555091961100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555093808433
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555093811199
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1555093817386
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1555093818730
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1555093819894
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1555093819969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555093821092
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555093821155
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555093821176
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1555093821530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555093822781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555093829603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555093849856
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094144056
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555094148396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094157286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094178336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094178718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094363134
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555094366357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555094371851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094421267
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094470230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094471195
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094476229
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094482668
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094482673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094482731
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094754931
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094757138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094758070
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094845194
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094846994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555094848952
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555095048245
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555095056530
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555095057202
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555095066213
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555095069272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555095110372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555095111214
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555095116621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555095116636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555095116715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555096843476
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555096847961
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555096849489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555096849507
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555096849613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555102396983
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555102398019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555102490109
error,log,,,"Widget disposed too early!",1555102490258
error,log,,,"Widget disposed too early!",1555102490343
error,log,,,"Widget disposed too early!",1555102490352
